item_id,pose_max_abs,rotation_element_max_abs,translation_max_abs_m,top_score_abs,score_margin_abs
s000065-i000030-p000005,0.0018954271217808127,0.0018954271217808127,7.522106170654297e-05,0.515625,0.0625
s000065-i000030-p000006,0.14797891676425934,0.14797891676425934,0.0033954493701457977,0.100250244140625,0.002410888671875
s000065-i000030-p000007,0.000225752592086792,0.000225752592086792,1.1444091796875e-05,0.1015625,0.0078125
s000065-i000030-p000008,0.06205730140209198,0.06205730140209198,0.0004888176918029785,0.169189453125,0.00390625
s000065-i000030-p000009,0.0024857670068740845,0.0024857670068740845,0.00010611861944198608,0.3828125,0.0
s000065-i000030-p000010,4.2226165533065796e-05,4.2226165533065796e-05,1.5497207641601562e-06,0.09375,0.0
s000065-i000030-p000011,0.0010930429853033274,0.0010930429853033274,6.447732448577881e-05,0.0078125,0.0078125
s000065-i000030-p000012,0.0016937479376792908,0.0016937479376792908,4.011392593383789e-05,0.0625,0.0
s000065-i000030-p000013,4.063919186592102e-05,4.063919186592102e-05,4.112720489501953e-06,0.0341796875,0.0146484375
s000065-i000040-p000000,0.0006035715341567993,0.0006035715341567993,5.042552947998047e-05,0.0703125,0.0
s000065-i000040-p000001,0.026237700134515762,0.026237700134515762,0.0005764365196228027,0.0625,0.00390625
s000065-i000040-p000002,0.0008364077657461166,0.0008364077657461166,2.4829059839248657e-05,0.109375,0.0
s000065-i000040-p000003,0.0009560361504554749,0.0009560361504554749,1.6033649444580078e-05,0.0625,0.0
s000065-i000040-p000004,0.0007506608963012695,0.0007506608963012695,8.353590965270996e-05,0.2265625,0.0078125
s000065-i000040-p000005,0.0006922297179698944,0.0006922297179698944,6.693601608276367e-05,0.3359375,0.0078125
s000065-i000040-p000006,0.0007009655237197876,0.0007009655237197876,2.0287930965423584e-05,0.015625,0.0
s000065-i000040-p000007,0.018593840301036835,0.018593840301036835,0.0003606528043746948,0.0,0.015625
s000065-i000040-p000008,2.9861927032470703e-05,2.9861927032470703e-05,2.2798776626586914e-06,0.013671875,0.0
s000065-i000040-p000009,0.07301976159214973,0.07301976159214973,0.001119077205657959,0.296875,0.015625
s000065-i000040-p000010,4.471093416213989e-05,4.471093416213989e-05,1.1339783668518066e-05,0.03515625,0.0
s000065-i000040-p000011,0.0018849745392799377,0.0018849745392799377,0.00013273954391479492,0.265625,0.00390625
s000065-i000040-p000012,0.027801763266324997,0.027801763266324997,0.0006911866366863251,0.015625,0.0
s000065-i000040-p000013,1.9615418314933777,1.9615418314933777,0.12898153811693192,1.0322265625,0.15234375
